Result,surface,best_of,w_heightdiff,w_agediff,w_acediff,w_dfdiff,%w_1stIndiff,%w_1stwondiff,%w_2ndwondiff,w_rankdiff,w_rankpointsdiff
1,1,3,5,10.33538672,-6,3,0.001387989,0.094002695,-0.107843137,-147,1090
0,1,3,10,0.80766598,3,6,-0.005205321,0.091228071,-0.015126051,-85,515
0,1,3,2,0.60780287,4,0,0.05426945,0.124031007,0.053221289,-26,1715
1,1,3,5,-0.28199863,-1,1,-0.178608247,-0.117111256,-0.022727272,-1,75
0,1,3,-5,-0.43531828,-1,-3,0.107006975,-0.016172506,0.313299233,-76,4193
1,1,3,-10,1.67830253,-7,0,0.097358491,-0.204545455,-0.164285714,22,-2185
0,1,3,28,5.31416838,19,0,0.065943992,-0.016203704,0.036796537,-152,1372
0,1,3,10,2.1081451,10,1,-0.097198202,0.155971479,0.1,1,-10
1,1,3,-2,-7.81382615,3,2,-0.016347687,-0.075438596,-0.016129032,86,-320
0,1,3,10,-4.87063655,-3,-4,0.019936709,0.048103608,0.201593137,-35,1910
1,1,3,-7,-0.75017112,-4,5,-0.08994709,0.004807692,0.023809524,-29,3685
0,1,3,-15,-7.50718686,0,-3,0.009255831,0.06,0.028985507,-13,1840
1,1,3,0,11.96714579,-10,7,-0.139250597,-0.155984556,-0.147058824,21,-875
0,1,3,13,-4.5010267,3,0,-0.303571429,0.247179487,0.151364764,-78,2235
1,1,3,22,1.68925394,-2,0,0.091631205,0.041463415,-0.088235294,20,-1200
1,1,3,0,8.65160849,3,-1,0.131904551,-0.081678956,-0.110197368,-7,1495
0,1,3,-35,-2.19028063,-4,0,0.089154412,0.162117453,-0.066875653,3,-495
0,1,3,30,-4.38603696,18,1,0.078728461,0.053339858,0.036585366,1,-340
0,1,3,-2,-0.45448323,3,0,0.136447733,0.186274509,0.141700404,-9,380
0,1,3,0,-3.15674196,9,-1,0.0509839,0.075925926,0.065340909,-6,103
1,1,3,3,10.275154,-1,5,-0.032196969,-0.167487685,-0.328947368,28,-1061
0,1,3,-35,-2.20396988,-1,3,0.040221914,-0.014880953,-0.019444444,-51,1875
0,1,3,11,-0.10677619,9,5,-0.024586289,0.173076924,-0.068922306,13,-275
1,1,3,5,-6.53798768,-3,1,0.076367389,-0.35153019,-0.05,3,-125
1,1,3,-13,-0.53114305,-14,2,-0.005694498,-0.044871795,0.135135136,-13,1035
1,1,3,0,2.35728953,-2,3,0.049019608,-0.124223603,-0.065217391,30,-719
0,1,3,-5,1.46748802,1,1,0.037955466,0.024809629,-0.022222223,-38,380
1,1,3,8,11.98357289,-4,-2,0.022425249,-0.058333334,-0.208502024,5,-190
0,1,3,2,-0.68446269,4,-3,0.048850574,0.251152074,0.17962963,128,-972
0,1,3,-2,-1.53319644,12,4,0.133605304,0.200828158,-0.0625,-45,1812
1,1,3,10,-4.52019165,3,2,-0.04233871,-0.218181818,-0.245454545,4,-270
1,1,3,3,0.550308,-10,1,-0.062026686,-0.286274509,0.030588235,63,-710
0,1,3,17,2.4366872,4,1,-0.084444444,0.071476064,0.186813186,-48,367
0,1,3,-5,-7.55373032,3,1,0.002797203,-0.022058824,0.221428571,-15,1085
1,1,3,-3,4.90896647,-3,0,-0.05034965,-0.015151515,-0.198412698,-1,40
0,1,3,-15,-11.3155373,-8,-3,0.02671371,-0.134302326,0.352813853,111,-1294
0,1,3,-10,0.65160849,1,6,-0.08238806,0.242559524,0.002597402,23,-585
0,1,3,2,2.61190965,3,1,0.062009419,0.104462475,0.311111111,-22,8200
0,1,3,2,-8.50924024,3,-1,-0.122210184,0.104166666,0.046476762,-29,1087
1,1,3,33,1.58247775,-1,1,0.048245614,-0.161111111,-0.234285714,35,-1685
0,1,3,-10,-0.29021218,-4,2,0.014358108,0.168421053,-0.209549071,-32,2695
0,1,3,-3,-11.01163587,2,1,0.081318681,-0.00358423,0.072796935,-3,120
0,1,3,13,-9.03216975,12,1,0.183554817,0.205882353,0.212121212,-31,3595
1,1,3,0,8.55852156,0,-4,-0.051908617,-0.014300663,-0.017241379,-10,1275
1,1,3,-8,0.81861739,-5,-1,0.034782609,-0.064957265,-0.2,145,-2247
0,1,3,8,0.30937714,10,2,-0.094298245,0.32605042,-0.168831169,26,-3390
1,1,3,6,0.56673511,-4,-1,-0.007702182,-0.046583851,-0.127272727,-34,2461
0,1,3,-3,7.67967146,5,-3,0.033670034,0.319047619,0.184210526,96,-1923
1,1,3,-5,-0.89527721,-1,4,0.023169602,0.000786163,-0.133333333,-113,1534
0,1,3,10,0.0054757,4,-3,0.026331719,0.172413793,0.185185186,-49,12655
0,1,3,5,6.77891854,-1,2,-0.104166667,0.315656566,0.145604395,-14,7784
1,1,3,30,4.26557153,4,-1,-0.05589559,-0.028985507,0.091463415,-4,1080
1,1,3,0,-0.24914442,-2,0,0.051509054,-0.088978767,-0.047619047,-29,4595
0,1,3,-11,-1.74401095,-11,-4,-0.105500821,-0.173649059,0.188405797,19,-3150
0,1,3,-10,12.00821355,3,-2,0.068667255,-0.00233209,0.02173913,-8,925
1,1,3,10,2.17385353,2,2,-0.146723647,-0.02007722,-0.213725491,12,-610
1,1,3,0,1.36071184,-2,1,-0.173418355,-0.047008547,-0.120890774,-67,472
0,1,3,-5,3.08829569,-10,-6,-0.073149492,0.036931818,0.333333333,-130,13084
1,1,3,-27,-3.56468172,-5,4,-0.065945946,-0.293469708,-0.004784689,10,-7200
1,1,3,2,-7.74264203,-1,-1,-0.109630963,-0.04316888,-0.007575757,-7,225
0,1,3,-5,-2.99247091,-6,-2,0.094499816,0.029824562,0.489230769,6,-675
0,1,3,-2,0.25188227,-4,5,-0.181928508,0.031168831,0.1,-109,13003
1,1,3,-7,2.37919234,-5,0,0.059176673,-0.169696969,-0.023809524,30,-8530
0,1,3,-5,-0.89801506,1,-1,-0.015503876,0.017857143,-0.033333333,18,-11590
0,1,3,7,0.91718001,8,0,-0.123981901,0.278074867,0.127240143,-17,7895
0,1,3,5,-5.229295,10,-2,0.185205784,-0.018181818,0.111111112,-4,54
1,1,3,0,-6.62012321,10,2,0.098290598,-0.108482143,0.057513298,-53,350
1,1,3,20,10.56810404,-1,-1,-0.062198067,0.084320558,-0.230550285,-37,345
0,1,3,8,-1.54962354,8,2,-0.089244186,0.037641723,0.004720693,165,-960
0,1,3,-18,5.15263518,-6,2,-0.003078451,0.171057514,0.033674339,78,-487
1,1,3,-10,1.42915811,-6,2,0.146153846,-0.30641822,-0.217391304,429,-748
1,1,3,0,-3.1211499,6,-1,-0.079464286,0.12134503,-0.271493213,-40,185
1,1,3,-15,6.59548254,-7,3,-0.264547414,-0.109473684,-0.137179487,-78,243
1,1,3,27,7.17316906,-1,-4,0.026884863,-0.110516934,-0.125,43,-1957
1,1,3,10,6.62286105,3,-1,-0.011452682,-0.084935898,0.075604839,-55,988
0,1,3,-30,-0.13963039,-12,0,0.018045589,0.035040431,0.138139535,-186,2505
0,1,3,7,-1.69199179,-5,-4,0.055980861,-0.049745619,0.011031439,65,-2068
1,1,3,-15,-6.16290212,2,-1,0.134408602,-0.203787879,-0.151724138,58,-1238
0,1,3,3,3.07734428,0,-3,0.006568145,0.296969697,0.257142857,-34,210
0,1,3,0,-6.02053388,0,-2,0.061507936,0.009929078,0.282222222,-62,284
0,1,3,0,-0.76933608,-2,3,0.033583646,0.051161104,0.051020408,-11,179
1,1,3,5,-5.9028063,0,0,0.047619047,-0.216666667,-0.166666667,-13,230
1,1,3,-5,10.13826147,-2,0,0.040909893,-0.06316688,-0.005555556,415,-1069
0,1,3,3,2.30800822,-4,-3,0.040807339,0.108504399,0.023440318,-71,757
1,1,3,5,5.43737167,2,1,-0.026580459,0.03458498,-0.227906977,-12,215
1,1,3,2,-6.70499658,-2,0,0.007661023,-0.03030303,-0.051233396,46,-608
1,1,3,-3,-3.14852841,4,2,0.008788094,-0.046296296,-0.096774193,-17,224
0,1,3,-11,5.18548939,2,5,0.029619504,0.225396825,-0.028409091,-41,206
0,1,3,16,0.85694729,4,0,-0.117647059,0.081904762,0.358974359,-59,516
1,1,3,10,-0.65160848,0,0,0.015350878,-0.08080808,-0.31025641,-19,480
0,1,3,-10,4.20533881,4,-4,-0.052062204,0.147509579,0.181818182,-30,544
1,1,3,0,3.60301164,2,-1,0.117858981,-0.17251462,0.033870968,-18,430
0,1,3,3,-11.15126626,2,-2,0.008333333,0.135610767,0.011764706,-16,304
1,1,3,-10,4.13415469,-5,5,-0.030232558,-0.012805122,-0.205087441,14,-270
1,1,3,-12,6.78439425,-7,-1,0.037704918,-0.241269842,-0.295833333,-118,300
1,1,3,-20,0.91718001,-2,-2,0.039473685,-0.066247583,-0.120689655,-13,290
1,1,3,-10,-3.07734429,-15,1,0.034,-0.040634507,-0.111053451,45,-348
0,1,3,-8,-3.41136208,-6,1,-0.053731343,-0.007857143,0.277310924,36,-660
0,1,3,0,1.06502396,3,4,-0.002200704,0.13283208,-0.094164456,-29,170
1,1,3,0,8.67898699,0,0,-0.004464286,-0.062200957,-0.030657748,34,-862
0,1,3,3,-1.5852156,-8,-2,0.078293483,0.06918239,-0.029137529,37,-398
1,1,3,5,5.89185489,0,2,0.015384615,-0.379761905,-0.354285714,36,-169
0,1,3,-2,-3.12936345,-2,1,0.018228334,0.213675214,0.188235294,-216,1810
1,1,3,-20,-5.97125257,-4,2,0.026496035,-0.020408164,-0.078703704,57,-307
0,1,3,15,-3.09103354,-2,1,-0.003315649,0.135954136,0.160401002,22,-249
1,1,3,-15,8.80766599,-6,2,0.116324536,0.00120773,-0.230769231,33,-899
1,1,3,11,7.79466119,1,-2,0.01980198,-0.020512821,0.058479532,51,-953
0,1,3,-15,-4.22997946,0,-4,-0.056746533,0.189634146,0.09,54,-3014
0,1,3,-15,-4.99383984,-7,-4,-0.016637857,-0.018181818,0.320433436,-30,1140
0,1,3,-10,-9.5687885,-6,-1,0.014424811,0.126984127,0.020594966,42,-945
0,1,3,18,-10.91581109,6,-4,-0.038133874,0.150793651,0.006269593,-112,1295
0,1,3,7,-1.83436003,1,3,0.161910545,0.1,0.106852497,-38,874
1,1,3,-10,-2.64202601,0,-1,0.142694064,-0.120754717,-0.18,-45,1265
0,1,3,-13,4.56947297,0,0,0.023057157,-0.010964912,0.069030733,3,-70
1,1,3,-13,-4.00273785,-3,0,0.109513742,-0.248421053,-0.366013072,-40,905
0,1,3,-21,0.51745379,-12,-2,-0.085478387,0.003898636,0.242424242,87,-4035
1,1,3,-5,-0.38329911,-2,4,-0.161465893,0.057065217,-0.197044335,-1,10
0,1,3,-6,5.5906913,-4,-8,0.206709957,-0.059748427,0.191850594,11,-162
0,1,3,5,8.01916496,0,4,0.008979592,0.023809524,0.090909091,19,-940
0,1,3,-2,0.50102669,3,3,0.110056926,0.208333333,-0.017094018,-72,3939
1,1,3,7,-0.10130048,-3,0,0,-0.073170732,-0.09375,3,-38
0,1,3,8,-1.46748803,1,-4,0.163359788,0.031620553,0.113604488,-22,240
1,1,3,20,5.47296372,1,2,-0.185714286,0.061805556,-0.166315789,25,-1680
1,1,3,-2,4.23819302,0,3,-0.133394383,-0.152941176,-0.164300203,31,-829
1,1,3,0,7.6550308,0,2,-0.030392157,-0.083282675,-0.257894737,13,-360
1,1,3,-15,6.26146475,-11,-1,0.008979592,-0.137566138,-0.227272727,39,-1800
1,1,3,0,3.91238878,-10,2,0.093596059,-0.288888889,-0.386363636,-43,1294
0,1,3,-2,-1.87268993,-1,3,-0.199860237,0.163690476,0.090909091,17,-73
1,1,3,2,3.54551677,-14,1,-0.085866261,0.081032413,-0.122727273,116,-5311
1,1,3,-15,0.29021218,-8,3,-0.010832063,0.088983051,-0.327186964,43,-305
0,1,3,3,0.40793977,12,-2,0.083943011,0.252380953,0.073684211,-18,252
0,1,3,-5,-8.03832991,1,-2,0.180913065,0.195238096,0.129374337,-33,3555
1,1,3,-35,-2.20396988,-1,-1,-0.095370605,0.052941176,-0.18,-31,1775
1,1,3,-5,-6.45311431,-8,4,-0.160090703,-0.356481481,-0.097902098,-17,594
1,1,3,-10,-2.78439425,-8,-1,0.068391393,-0.202797203,-0.167142857,20,-1330
1,1,3,-5,-2.73511294,-3,0,-0.08937438,-0.215134459,0.111111111,-13,86
1,1,3,0,-4.32032854,-16,3,-0.031893454,0.026654412,-0.132732733,80,-5144
1,1,3,-3,-7.40862423,-19,2,-0.078095238,-0.105970149,0.000956938,11,-135
1,1,3,20,1.26488706,7,4,-0.027941176,-0.071049841,-0.106753813,37,-3630
1,1,3,-8,2.46406571,-4,-1,0.114411883,-0.213315217,-0.190476191,27,-1609
0,1,3,7,-2.40109514,2,-1,0.007325014,0.166416792,0.08974359,69,-5090
1,1,3,15,6.64202601,12,1,0.004103967,0.142316017,-0.2,32,-3555
0,1,3,8,-1.10335387,12,1,0.045519713,0.064598656,0.023052464,-60,1960
0,1,3,20,1.25119781,3,-1,-0.11971831,0.101906158,0.27479092,7,-1960
1,1,3,11,6.43394935,8,1,-0.014868713,0.00862069,-0.102591037,-97,2515
0,1,3,-11,-6.74606434,-7,-3,0.245731707,0.098395721,0.018518519,49,-364
0,1,3,20,10.81998632,12,3,0.149425288,0.10289855,-0.156832299,-8,305
0,1,3,0,6.89664613,0,4,0.015738499,0.160960961,-0.014545455,403,-2347
1,1,3,-10,0.65160849,0,1,-0.116363636,-0.170329671,-0.270833333,23,-445
1,1,3,7,3.41409994,-8,-3,-0.063824081,0.003360215,-0.019607843,17,-389
0,1,3,10,-3.83572896,6,-1,-0.044133772,0.106169297,0.130434783,-98,1635
0,1,3,5,-3.24161533,1,-2,0.022799576,0.198518519,0.223684211,13,-465
0,1,3,-10,0.26557153,6,-5,0.058655986,0.090274434,-0.152631579,-24,535
0,1,3,3,12.42710472,6,-2,0.017977945,-0.002421307,0,13,-731
1,1,3,5,1.56605065,-4,0,0.116157855,-0.066666666,-0.235714286,52,-845
1,1,3,0,-2.15742642,0,2,0.045808125,-0.118131868,-0.142213643,33,-9255
1,1,3,-36,-13.22381931,-22,-4,-0.059368046,-0.04737516,0.104734576,69,-1021
0,1,3,5,-6.65571526,2,1,-0.075384616,-0.054923305,0.292857143,-391,1292
1,1,3,-10,1.50308008,-8,-1,0.01423651,-0.12745098,-0.032258065,18,-845
1,1,3,10,-6.99247091,0,0,0.008888011,-0.17709637,-0.12962963,15,-765
0,1,3,8,7.56194388,9,2,-0.024590164,0.132352941,0.022312373,19,-1865
0,1,3,18,-3.59753593,21,-1,0.190323209,0.018639119,-0.065217392,-3,10
1,1,3,-7,2.37919233,-5,-4,0.128339996,-0.280844156,0.013098464,22,-8925
0,1,3,0,2.75154004,9,5,0.044202899,0.15668884,-0.128306879,-11,770
1,1,3,18,-3.86036961,6,2,-0.069472617,0.04929896,-0.132653061,9,-615
1,1,3,16,2.05065024,5,-3,0.131118881,-0.251918158,-0.388888889,25,-9100
0,1,3,-20,-6.13278577,-15,-9,0.053703704,-0.07113508,0.123840446,-8,490
0,1,3,2,-2.07529089,0,-3,0.077786852,0.052076467,0.272631579,-13,8325
1,1,3,2,-3.38945928,3,2,-0.223187147,-0.08972973,-0.015151515,18,-220
1,1,3,0,-9.48939083,-2,3,-0.057692307,-0.101626016,-0.059459459,57,-712
1,1,3,2,3.01984941,-3,-2,-0.060902602,0.004519774,-0.036004646,160,-1271
0,1,3,-5,-5.10335387,0,-3,0.02238806,0.05,0.125,-43,365
0,1,3,10,-4.13415468,2,-4,-0.007736944,0.336538462,0.171428571,-18,415
0,1,3,-13,7.39493498,-11,1,-0.116264021,0.05304878,0.038095238,-6,95
1,1,3,-3,7.66872005,-1,1,-0.06242497,-0.094508301,-0.366666667,24,-509
0,1,3,10,2.38193018,12,-4,0.024863042,-0.086217009,0.089019608,-32,614
1,1,3,-7,8.94182067,-6,3,-0.022999755,-0.093567252,-0.208275862,8,-225
1,1,3,-3,-0.39425051,-2,0,0.027118644,-0.179361179,-0.090909091,24,-467
0,1,3,16,2.32169747,9,1,0.129127092,0.031893687,0.039402174,-26,557
1,1,3,0,-7.46885695,2,1,-0.080537975,-0.147950089,0.139901478,-6,173
1,1,3,-28,-11.33470226,-13,-1,0.204212455,-0.103840683,-0.127371273,69,-1098
1,1,3,2,3.42778919,-5,2,-0.006666667,-0.172779922,-0.105263158,30,-364
0,1,3,10,2.28610541,7,-1,0.01048218,0.185714286,0.093167701,-10,242
1,1,3,-2,3.49623546,5,6,-0.055988456,-0.054939516,-0.049169435,44,-9985
1,1,3,3,12.42710473,-11,0,0.079009434,-0.212418301,0.147869674,13,-731
1,1,3,0,-3.29637235,-3,-3,0.012075134,-0.060168895,-0.007638073,-8,800
0,1,3,11,3.53182752,8,7,-0.160724637,0.048273156,-0.073811931,-32,2030
1,1,3,-8,-0.5393566,-12,-1,-0.024720893,-0.167679838,-0.073684211,26,-3330
0,1,3,-3,-4.04654347,1,1,0.094497607,0.364444444,0.178947368,-17,600
0,1,3,0,2.75154004,11,-2,0.227210884,0.191176471,0.064583333,-13,1025
1,1,3,15,3.88227241,7,4,-0.178021978,-0.111111111,-0.213235294,24,-3475
1,1,3,0,-0.94182067,-6,2,-0.123976609,-0.245098039,-0.212121212,-16,1710
0,1,3,-3,3.51813826,1,-1,0.061697723,0.132616488,0.261627907,-14,680
0,1,3,31,-3.06639288,9,-2,0.195945946,-0.064184853,0.070175438,11,-705
1,1,3,27,8.87611225,-8,7,-0.108225108,-0.077777778,-0.012310606,29,-1723
0,1,3,-10,-9.58247775,-2,-2,0.060032232,0.114975846,-0.016233766,-10,1340
0,1,3,5,-5.91101985,3,2,0.046822743,0.437908497,-0.291666667,-19,920
0,1,3,-5,-4.03559206,-2,0,0.010389611,0.072916667,0.275362319,-33,11645
0,1,3,5,6.77891855,3,0,0.127292736,0.10472973,0.211180125,-15,8879
1,1,3,-13,0.72279261,-12,2,-0.022348485,-0.237068966,-0.196796338,12,-1475
0,1,3,16,-4.98562628,14,3,-0.055882353,0.144144144,0.068238213,-17,2990
1,1,3,-10,-4.7008898,-13,1,-0.067525918,0.042608696,-0.009848485,-9,2445
0,1,3,0,-6.2696783,3,1,-0.078503688,0.144257703,0.108422939,5,-435
1,1,3,-35,-2.19028063,-7,4,-0.091678623,-0.039867109,-0.030303031,2,-320
0,1,3,0,3.9835729,-1,-2,0.090929451,0.021794871,0.075239398,-17,10865
0,1,3,-6,-1.65639973,-1,-3,0.095296595,0.006341463,0.026936026,-9,7925
0,1,3,8,-5.69472964,7,0,0.061538462,0.048121292,0.172619047,-8,2230
1,1,3,-21,-7.41409993,-10,1,-0.097582973,0.006238859,-0.016129032,-3,110
0,1,3,10,-1.35523614,6,0,-0.014084507,0.064230343,0.018472907,9,-9800
1,1,3,-8,-3.42505133,-17,0,-0.32893799,-0.140726934,-0.197916667,-17,1670
1,1,3,16,2.05065024,9,-2,0.070716659,-0.035984848,-0.0625,25,-9555
0,1,3,3,-4.32032854,7,-1,0.060690943,0.112068966,0.197947214,-2,1425
1,1,3,8,7.00616016,4,4,-0.116883116,0.092385219,0.061538462,-3,410
0,1,3,11,2.68583162,10,-1,0.092476489,0.198198198,0.076190476,-5,1835
1,1,3,-3,-6.28610541,1,3,-0.008333333,-0.050347222,-0.425480769,7,-7565
1,1,3,-25,-3.54551677,-2,0,-0.145949982,-0.237662338,-0.003636364,9,-8000
0,1,3,-8,3.60027379,-12,-1,0.067521367,-0.120306513,0.105113636,-2,5730
1,1,3,-20,-1.25119781,-15,0,0.08968059,-0.171225938,-0.012698413,-2,1255
0,1,3,-15,3.504449,-1,-2,0.16038961,-0.073877068,0.154545455,-4,1665
1,1,3,5,4.75564681,0,2,0.172814755,-0.178378378,-0.358178054,-2,410
1,1,3,8,-1.37440109,1,-3,-0.023371648,-0.089761571,-0.183501684,6,-7735
0,1,3,12,2.6255989,8,-2,-0.099949071,0.037142857,0.074780059,-4,6480
0,1,3,7,-2.13004791,-4,1,-0.023705005,0.208130082,0.148351648,-2,6070
1,1,3,-10,-2.60643395,1,0,0,-0.307142857,-0.2375,3,-6075
0,1,3,-6,3.61943874,-3,0,-0.023223459,-0.122763213,0.184770436,-3,6135
0,1,3,2,0.01916495,2,3,-0.178938594,0.252840909,-0.165577343,-1,405
0,1,5,8,2.01779603,13,-1,-0.006873479,0.091721058,0.023747681,-35,2610
0,1,5,-10,-9.5687885,-20,-12,0.050836551,0.044252044,0.239215686,18,-685
1,1,5,0,-0.01368926,18,-1,0.035697853,-0.001884492,-0.011111111,-32,2540
1,1,3,18,11.60027379,9,5,-0.075091575,-0.119725557,-0.291111111,-21,755
0,1,3,2,-9.15811088,6,-2,-0.042827657,0.021062272,0.009411765,-10,571
0,1,3,-18,10.55441478,-2,-3,-0.017671518,0.174242424,0.145454545,-5,320
1,1,3,0,1.3908282,-1,3,0.110745614,-0.336666667,-0.188405797,16,-715
0,1,3,5,-1.68104038,4,-5,0.150173182,0.133201581,-0.076612903,-15,248
1,1,3,-5,-2.4312115,0,1,-0.164005805,-0.007936508,-0.345,53,-2540
1,1,3,28,4.85968515,1,7,-0.117021277,-0.124137931,-0.251111111,-21,491
1,1,3,10,-0.8733744,-2,5,0.007262324,0.042948038,-0.332173913,25,-3930
1,1,3,2,9.31416838,-4,3,0.12458194,-0.196196196,-0.36491228,22,-933
0,1,3,-5,1.2183436,-1,0,-0.184210526,0.313333333,0.519230769,-42,2426
1,1,3,-26,-1.63723477,-12,0,-0.095626072,-0.163793103,-0.138461538,49,-4586
1,1,3,-3,-2.30253251,3,2,-0.101971977,-0.023908524,-0.014285715,-9,1380
1,1,3,-11,4.56673511,-19,-3,0.087015218,-0.167107351,0.151552795,6,-2150
0,1,3,-5,-4.75564681,-8,-1,0.12071535,-0.069015444,0.25,1,-410
0,1,3,-8,-0.38329911,0,-2,0.161673262,-0.107142857,0.333333333,14,-3415
0,1,3,10,-1.37713895,3,2,-0.034820253,0.05376766,0.03,12,-2870
0,1,3,-2,6.40383299,10,2,-0.149740898,0.107518797,-0.073138298,5,-14
0,1,3,-7,-6.12183437,5,2,0.004477135,0.002457003,0.236363636,31,-133
0,1,3,6,-4.20260096,-5,-1,-0.214494448,0.174089069,0.156060606,-38,300
0,1,3,3,7.1266256,1,-4,0.170473353,0.191570881,0.289915967,19,-83
1,1,3,-5,4.1943874,3,-1,0.09020979,-0.132827324,-0.25,84,-1737
0,1,3,-9,-0.01916496,10,1,-0.218247516,0.200985365,-0.089285714,66,-638
1,1,3,-13,-3.15674196,-12,-1,0.138396624,-0.181044487,0.0875,427,-877
1,1,3,-10,3.84668035,-1,-2,0.168056165,-0.255793226,-0.266666667,59,-777
1,1,3,0,5.80424367,1,-1,-0.025641025,0.013227513,-0.005952381,43,-1524
0,1,3,15,0.19438741,0,1,-0.13015873,0.370629371,0.296195652,-54,368
1,1,3,13,-2.7871321,-7,0,-0.028059701,0.040650406,-0.16951567,-69,819
1,1,3,13,-1.06502396,5,2,-0.169811321,-0.055555555,-0.242081448,33,-1390
0,1,3,-2,-1.56057495,-5,1,0.01517094,-0.028169014,0.117568767,21,-181
0,1,3,2,6.55441478,0,6,-0.159090909,0.041835357,0.075555556,71,-582
0,1,3,-27,-3.6714579,-1,-1,0.062724014,0.028074867,0.178571428,-48,1955
1,1,3,5,-6.6036961,5,0,-0.165034965,-0.03927203,-0.379807692,91,-579
0,1,3,23,8.52566735,11,3,-0.068691681,0.090769231,-0.023017903,-54,1090
1,1,3,-3,-5.85078713,-4,-1,0.068973315,-0.130520765,-0.266666667,34,-1580
0,1,3,13,4.69815195,-1,0,-0.017475222,0.124423963,0.299850075,-118,2585
0,1,3,-7,0.26283368,-2,-1,-0.017513439,0.137755102,0.049425288,-26,511
1,1,3,0,3.68240931,-8,1,0.104487179,-0.042424242,0.0148423,-4,77
1,1,3,-2,0.25188227,-3,6,-0.106060606,-0.215853659,-0.253333333,68,-11685
0,1,3,0,-2.06707734,0,-1,0.07249803,0.231729055,0.235714286,-69,11058
1,1,3,-25,-7.06091718,-4,-2,-0.040736985,-0.086672473,0.05734767,-31,1715
1,1,3,8,0.3559206,-11,-1,-0.007575758,-0.294429708,-0.379487179,60,-1840
1,1,3,-5,1.84804928,-3,0,0.048397436,0.048237477,-0.133776091,-12,312
0,1,3,3,-8.48186173,1,-2,0.084016393,-0.014718615,0.357142857,-105,11222
1,1,3,20,4.7118412,11,3,-0.200720535,0.029761905,-0.38,-22,760
0,1,3,8,-0.41889117,3,1,-0.015384615,-0.016544118,0.008823529,-2,510
1,1,3,-7,1.7303217,-1,1,-0.151187598,0.015151515,-0.14047619,43,-11397
0,1,3,0,-3.51540041,1,-2,-0.080166081,0.160902255,-0.099462365,-40,10745
1,1,3,6,1.65639973,-8,0,-0.087183132,-0.109243698,-0.026206897,9,-9350
0,1,3,-2,-0.01916495,-6,-1,0.122943723,-0.096455696,0.142314991,1,-630
0,1,3,15,8.57221082,3,-1,-0.052552552,0.171428571,0.056650246,4,-53
0,1,3,3,-9.60438056,9,-3,0.038405797,0.115347018,0.114942529,-20,466
0,1,3,-5,-8.92539357,7,-2,0.08763952,0.221052632,0.484848485,15,-68
1,1,3,3,1.19917864,0,0,-0.070307596,-0.188057041,-0.088461538,-18,405
1,1,3,0,-3.03353867,-4,0,0.188914027,-0.243103448,0.061538462,24,-359
0,1,3,21,-1.26488706,7,-6,0.213188142,-0.005991286,0.098844672,-37,1036
0,1,3,8,-6.36276522,1,2,-0.074538934,0.106060606,-0.042580645,-28,546
1,1,3,-2,0.38329911,6,-5,0.120197044,0.081967213,-0.26048951,66,-1078
1,1,3,-2,-0.75564682,2,3,-0.039553752,-0.053872054,-0.228333333,280,-882
0,1,3,15,-5.01026694,7,0,-0.100078493,0.005050505,0.052631579,37,-990
1,1,3,13,0.52292951,-6,1,0.057279618,-0.051971326,-0.020286987,34,-422
1,1,3,18,4.66255989,7,2,0.104559271,-0.093589744,-0.091503268,-14,530
0,1,3,-3,-5.61533197,-2,-5,-0.001316136,0.126478988,0.088888889,-48,1005
0,1,3,-5,-1.98220397,-4,-2,-0.040670859,0.157327586,0.181547619,-14,235
0,1,3,-3,-2.75154005,-1,-1,-0.108299596,-0.021212121,0.118908382,-10,390
1,1,3,-2,3.78370978,-2,3,-0.257415254,-0.066202091,-0.12962963,-8,110
1,1,3,0,3.48802191,-3,0,-0.060728745,-0.129629629,-0.058333333,21,-680
0,1,3,2,5.93839835,4,-1,0.093466425,0.188811189,0.142543859,-24,351
0,1,3,13,5.50034223,6,0,-0.066666667,0.031868132,0.014285714,-29,495
0,1,3,-7,1.80424367,-2,-2,-0.003255969,-0.049922958,0.110021787,-8,187
1,1,3,0,-3.60301164,-3,0,-0.164263323,-0.08576998,-0.064285714,15,-380
1,1,3,5,1.61806982,-5,2,0.071428571,-0.202564103,-0.029411765,-13,295
1,1,3,-7,2.00136892,-5,4,-0.331982438,-0.116483517,-0.040540541,-7,156
0,1,3,2,1.62628337,1,-1,0.044115004,0.059911709,0.159879337,-53,504
1,1,3,10,3.94524298,-7,-1,0.091439041,-0.166666667,0.108387097,16,-658
0,1,3,10,-4.15605749,9,-4,0.009638554,0.215213358,0.133689839,-12,295
1,1,3,2,3.88774812,4,-3,0.092468175,-0.045397226,0.004411765,20,-486
1,1,3,15,4.11225188,-2,0,0.071052632,-0.147058823,0.091428571,-30,400
1,1,3,-7,2.7761807,1,-3,-0.031676814,-0.083333333,-0.067573497,73,-2740
0,1,3,13,2.65023956,12,1,-0.032153729,0.165957447,-0.219130435,12,-525
0,1,3,-3,0.38329911,5,2,-0.12138916,0.109870741,-0.007440476,18,-435
0,1,3,-10,3.2826831,-1,-4,-0.126214868,0.097052154,0.000637755,59,-2679
1,1,5,-5,-0.31759069,-4,2,0.053210678,-0.172955975,-0.017991005,94,-11936
0,1,5,16,-0.16974675,14,2,0.050997426,0.050803969,0.177631579,-69,1208
