Result,Hard,Clay,Best_of_3,surface,w_heightdiff,w_agediff,w_acediff,w_dfdiff,%w_1stIndiff,%w_1stwondiff,%w_2ndwondiff,w_rankdiff,w_rankpointsdiff
0,1,0,1,1,-0.986472327,1.42596,-0.007834247,-1.032185405,1.249609082,1.550288258,0.408947421,0.675377452,-0.380162379
0,1,0,1,1,-0.441719253,-1.062265541,-0.007834247,-0.359693706,0.248296083,0.363458823,0.859345044,-0.555847718,0.088647719
0,1,0,1,1,1.19253997,0.020308535,1.239293781,-0.023447856,-0.127406241,1.248477758,0.373525952,1.111041743,-0.628022703
0,1,0,1,1,-0.441719253,0.436072063,-0.839252932,-0.023447856,-0.172182119,1.092649633,0.633283409,-0.688441198,0.744415319
0,1,0,1,1,0.466202537,-3.240124936,0.546444877,1.994027243,-0.11319617,0.39916144,-0.071252839,-0.347486536,0.059258567
0,1,0,1,1,0.193826,1.445556498,1.516433343,0.649043844,0.061612491,0.021410962,0.080091273,0.135532569,-0.031387495
1,1,0,1,1,-0.169342716,0.204091901,-0.284973808,-0.023447856,-0.071730196,0.279740817,-0.937068457,0.400719529,-0.687863267
1,1,0,1,1,1.19253997,-2.943529298,0.823584438,-0.023447856,1.802225182,0.167437877,-1.071670041,-0.082299576,0.016060053
1,1,0,1,1,1.010955611,0.3052522,1.793572904,-0.023447856,-0.189653207,0.330253368,-0.66527679,1.158396557,-0.813917946
1,1,0,1,1,0.012241642,0.867195005,0.269305315,-0.695939555,0.755261055,-0.72873918,-0.98846179,0.779558043,-0.760450933
0,0,1,1,2,0.466202537,0.224747668,1.516433343,-1.032185405,1.454259255,-0.046759414,0.778747574,-0.356957499,0.058550394
1,0,1,1,2,-0.71409579,-0.463777916,0.407875096,1.657781393,-0.748403424,0.761181062,-2.239032906,0.173416421,-0.032449753
0,0,1,1,2,-0.895680148,-0.655505811,0.269305315,0.312797994,1.128079855,0.925117889,0.400871328,0.542783972,-0.083792249
0,0,1,1,2,-1.077264506,1.903690832,-0.423543589,-0.695939555,-0.261191518,-0.033154675,1.135795999,-0.101241502,0.024912208
1,0,1,1,2,-0.895680148,1.448734309,-0.007834247,1.321535543,-0.586411112,-2.256528416,-0.937068457,0.448074343,-0.079897301
0,0,1,1,2,-0.71409579,-0.144937607,-0.284973808,-2.377168804,-0.071818254,1.799084657,0.442110134,-0.915744307,0.086877289
1,0,1,1,2,0.466202537,-1.282593729,0.130735534,-0.695939555,-0.043136547,0.217329191,-0.521137422,1.243635223,-0.428672185
1,0,1,1,2,0.466202537,0.751734561,1.377863562,0.312797994,-0.370359702,0.583554388,-0.698927181,0.239713161,-0.050508148
0,0,1,1,2,-0.623303611,1.777108051,0.546444877,-0.359693706,0.463216119,1.104926678,1.418459333,-0.79262179,0.134324836
1,0,1,1,2,-1.168056685,1.382000289,-1.116392493,0.312797994,0.214933013,-1.588853417,-0.334053342,0.741674192,-0.222948116
1,0,1,1,2,0.193826,-0.359969444,0.407875096,-0.695939555,1.23881662,-1.307911391,-1.043653423,0.628022638,-0.10680785
1,0,1,1,2,0.012241642,1.233702472,0.962154219,0.985289694,-2.186435997,-1.051741,0.077620439,-0.319073647,0.281624686
0,0,1,1,2,0.012241642,0.693474705,1.239293781,1.657781393,-0.055007166,1.293425266,0.00514266,-0.309602684,0.144947422
0,0,1,1,2,-0.895680148,2.109189237,2.347852028,-0.359693706,-0.883912615,0.630167559,0.442344807,0.362835678,-0.329528056
1,0,1,1,2,1.374124328,-1.432480455,-0.56211337,0.312797994,0.364864207,-1.551751588,-0.983190673,-0.034944762,0.005083382
1,0,1,1,2,-0.441719253,1.178620423,0.546444877,-1.368431255,-0.32985235,-0.111933287,-1.514172764,0.220771235,-0.124158073
0,1,0,1,1,-1.349641043,0.440838777,-0.007834247,-0.695939555,-0.157894162,1.875897431,0.457403995,-0.309602684,0.144593335
1,1,0,1,1,-0.441719253,0.168076717,-0.56211337,-0.023447856,-0.118815028,-1.458571961,-1.500229123,0.088177755,-0.021473082
1,1,0,1,1,-0.532511432,-0.318657909,-0.146404027,-1.368431255,0.825066881,-0.607854053,-0.082766988,0.173416421,-0.037761046
0,1,0,1,1,0.738579074,0.145832045,2.070712466,-0.695939555,0.607758031,2.692927018,0.513936662,-0.764208901,0.172566143
1,1,0,1,1,0.193826,-0.349376742,0.130735534,-0.359693706,0.174949062,-0.966051071,-0.431824814,0.324951826,-0.065379768
1,1,0,1,1,0.466202537,0.922277053,-0.007834247,1.657781393,-0.741786335,0.286770841,-0.191712165,0.107119681,-0.019348565
1,1,0,1,1,0.284618179,-0.266224037,-0.146404027,0.312797994,1.286864508,-2.622233831,-0.497369936,1.025803077,-0.359979467
0,1,0,1,1,0.556994716,1.672769944,0.546444877,0.312797994,0.873150093,0.955495883,0.557009167,-0.432725201,0.161235386
0,1,0,1,1,-0.260134895,0.895795298,-0.146404027,-0.695939555,0.141778763,0.555321846,2.168131657,-0.603202533,0.210453364
1,1,0,1,1,0.556994716,0.777157044,0.823584438,-0.023447856,-0.622874502,0.215220847,-0.633129387,0.012410052,-0.015807703
0,1,0,1,1,1.646500865,1.387296642,2.209282247,-0.023447856,0.334831749,0.683114841,0.090026544,-0.517963867,0.130075802
0,1,0,1,1,-0.895680148,0.455138923,-0.56211337,-2.377168804,1.116980834,-0.021335217,0.327844985,-1.569240743,0.213994226
0,1,0,1,1,1.374124328,-0.438885069,1.793572904,-0.695939555,-0.727141387,0.687383119,0.796599997,-0.091770539,0.116266441
0,1,0,1,1,0.012241642,-1.031546707,-0.146404027,-0.023447856,0.599396563,0.116568116,0.166664568,0.116590644,-0.097955696
1,1,0,1,1,-0.441719253,-0.003525044,-1.532101836,-0.023447856,-1.944808955,-0.995900819,0.262641349,-0.148596316,0.132200319
0,1,0,1,1,0.012241642,0.050497733,-0.284973808,-0.023447856,-0.755446177,0.256370409,1.135795999,-0.300131722,0.330488578
1,1,0,1,1,-0.260134895,-0.65020946,-0.284973808,1.994027243,0.020008082,0.001635127,-1.227602846,0.173416421,-0.195329395
1,1,0,1,1,0.920163432,0.964647858,0.823584438,-0.023447856,-0.904039607,0.379472808,-1.3139529,0.220771235,-0.283850939
0,1,0,1,1,-0.895680148,-0.410284776,-0.423543589,-0.359693706,0.16397182,1.467892542,0.154699977,-0.072828613,0.107414287
1,0,1,1,2,0.738579074,-0.38486229,-1.116392493,-0.695939555,0.877884554,-1.131197546,-1.015586051,0.097648718,-0.077418698
1,0,1,1,2,-0.260134895,-0.571293834,-0.977822712,-0.023447856,0.3100376,-0.721843866,-0.365872617,0.315480864,-0.119200866
0,0,1,1,2,0.738579074,-0.905493562,1.100724,0.649043844,-1.208994864,1.825304027,0.170442861,-0.508492904,0.088647719
1,0,1,1,2,-1.077264506,0.661696598,-0.423543589,0.312797994,0.486157421,-0.565773174,-0.240651545,-0.205422093,0.220721863
0,0,1,1,2,-0.260134895,-0.404988425,0.269305315,-0.023447856,0.169201894,0.730578012,0.451453186,-0.432725201,0.343235681
1,0,1,1,2,0.920163432,0.740082591,0.546444877,0.312797994,-0.324949412,0.789776682,-0.968202388,-0.555847718,0.204433899
1,0,1,1,2,-0.260134895,-0.784207132,-0.007834247,1.994027243,0.189566669,-0.887321763,0.393804745,0.06923583,-0.020410823
1,0,1,1,2,0.738579074,-0.357850902,-0.700683151,-1.368431255,-0.009698842,-1.271239697,-0.342750678,0.353364715,-0.132302055
0,0,1,1,2,0.012241642,0.411708849,0.130735534,-0.023447856,-0.169748656,1.514705272,2.645404577,-0.271718833,0.650936568
0,0,1,1,2,-0.623303611,1.001192677,0.546444877,0.649043844,-0.896626718,0.320311853,0.669241373,0.249184124,-0.057589872
0,0,1,1,2,0.647786895,-0.52680449,-0.007834247,-0.695939555,1.730801068,0.38478067,0.247425519,-1.171460304,0.463979067
1,0,1,1,2,2.372838297,1.011785379,0.962154219,-0.359693706,1.159708178,0.596413284,-0.296364895,-0.641086384,0.672889911
0,0,1,1,2,1.19253997,2.074233323,0.407875096,-1.032185405,0.782554368,0.24918082,0.854888337,-0.356957499,0.075546531
1,0,1,1,2,0.012241642,0.431834981,-0.146404027,-0.695939555,-0.12165829,-1.203608152,2.266449337,0.467016269,-1.443483168
0,0,1,1,2,-0.441719253,0.735845509,-0.56211337,-0.023447856,1.043019057,-0.580092365,-0.132862111,-0.281189796,1.143116354
1,0,1,1,2,0.466202537,0.076979486,-0.146404027,0.985289694,0.025146558,-1.556995471,-1.569341704,-0.603202533,0.771679955
0,0,1,1,2,0.466202537,-0.604660844,-0.007834247,0.985289694,1.416301174,2.047478746,-0.767220153,-0.574789644,0.368375799
1,0,1,1,2,-0.169342716,0.874080263,0.407875096,-0.023447856,-1.584109269,0.150124272,-1.502395127,0.438603381,-1.432506497
0,0,1,1,2,0.738579074,-0.644913109,0.546444877,-0.023447856,0.326715619,0.86792225,-0.767398253,0.618551675,-1.272105459
0,0,1,1,2,0.012241642,-1.392757823,0.962154219,-0.695939555,-0.389158467,-0.214818524,0.776887949,0.126061607,-1.115953455
0,0,1,1,2,0.193826,-1.544233453,0.130735534,1.657781393,1.337613534,-0.202588596,-0.168137545,-0.508492904,0.353858266
0,1,0,1,1,0.466202537,-0.420347841,0.685014658,-0.695939555,1.291624632,1.261414956,1.368183244,-0.214893056,0.037305224
1,1,0,1,1,0.012241642,1.018670635,-0.146404027,-0.023447856,-0.613875585,-0.923269147,-0.252344179,-0.110712465,0.012519191
1,1,0,1,1,0.284618179,0.859250479,-0.007834247,0.649043844,1.088638103,-0.040085391,-0.817150675,0.467016269,-0.076710525
1,1,0,1,1,1.19253997,1.638343662,-0.284973808,-0.023447856,-2.047065257,-0.209367001,-2.054261634,0.268126049,-0.051924493
0,1,0,1,1,-0.441719253,1.556779862,0.546444877,-0.023447856,0.351734566,0.891496467,0.256398955,0.381777604,-0.077064611
0,1,0,1,1,-0.623303611,-0.624257343,-0.146404027,0.312797994,0.521821285,1.104207244,0.283523215,-0.480080016,0.092896754
1,1,0,1,1,-0.260134895,-0.359969444,-0.284973808,0.312797994,0.465400107,-1.00788682,-0.78003327,-0.233834982,0.042616516
1,1,0,1,1,-0.260134895,-0.888015604,0.962154219,0.985289694,1.218418244,-0.776114052,-1.919660045,-0.32854461,0.057842222
1,1,0,1,1,0.466202537,-0.44524069,0.962154219,-0.359693706,1.589127411,-1.21854963,-0.762086393,1.10157078,-1.327342902
1,1,0,1,1,0.738579074,0.186613945,-0.007834247,-0.695939555,0.775898536,-0.107218205,-1.643726794,-0.517963867,0.095375357
0,1,0,1,1,-0.441719253,-0.37850667,0.685014658,-1.032185405,0.044134807,0.382282998,1.052043904,-0.821034678,1.284042653
1,1,0,1,1,1.828085223,0.441368412,0.546444877,0.985289694,0.439175552,-0.31302747,-0.74862623,0.476487232,-1.220408877
1,1,0,1,1,-0.895680148,0.408531037,-0.700683151,0.312797994,0.11526586,-1.74161604,0.364895997,0.485958195,-0.615983773
0,1,0,1,1,0.284618179,0.162780368,2.070712466,1.321535543,0.728851404,0.461607299,-1.162784961,0.031351978,-0.02713846
1,1,0,1,1,0.647786895,0.362452786,0.962154219,0.649043844,0.022472453,-0.526621661,0.032191783,6.244303607,-0.392555395
1,1,0,1,1,1.19253997,-0.830285383,0.407875096,0.312797994,-0.842522524,-0.07534164,-1.214899939,-0.631615421,0.37758204
1,1,0,1,1,0.647786895,-0.429351639,-0.700683151,-0.359693706,0.800220221,-1.160778014,0.493073417,0.448074343,-0.520380505
1,1,0,1,1,-0.441719253,1.330625688,1.239293781,-0.023447856,-0.185464178,0.44952686,-1.690837348,-0.281189796,0.093959012
1,1,0,1,1,-0.260134895,-0.375858495,0.130735534,-0.695939555,-1.201088822,-0.275461104,-0.124983684,0.580667823,-0.395033998
1,1,0,1,1,0.193826,-0.175126806,0.130735534,-0.023447856,-0.946231431,-0.255330312,0.646570994,0.145003532,-0.27818556
0,1,0,1,1,0.920163432,-1.381635487,0.407875096,0.985289694,-0.004464679,0.371577442,1.15443314,0.031351978,-0.023597599
1,1,0,1,1,-1.803601939,-1.04849503,0.269305315,-0.695939555,-0.054918167,-0.669536249,0.27770515,-0.432725201,0.426445932
1,1,0,1,1,-0.71409579,-0.963223783,-0.839252932,1.994027243,-0.929089229,0.287518356,-0.716877813,0.287067975,-0.265084371
1,1,0,1,1,-0.169342716,-0.634850044,-0.423543589,0.649043844,-0.643580404,-0.913181888,0.456618819,-0.101241502,0.038721568
1,1,0,1,1,-0.260134895,-0.615783181,-1.670671617,-1.368431255,0.488748844,-0.244055618,-0.340834491,0.514371083,-0.2105551
0,1,0,1,1,0.466202537,-1.032605978,-0.146404027,-0.359693706,-0.30030442,0.235800094,0.395161772,-0.26224787,0.525235976
1,1,0,1,1,0.466202537,-0.224912502,0.407875096,-0.023447856,-1.225403456,0.142115439,-2.081181952,0.514371083,-0.185414982
1,1,0,1,1,-1.349641043,2.392014362,-0.146404027,0.649043844,-0.687665718,-0.00171577,-0.264588364,-0.52743483,0.533025871
0,1,0,1,1,0.647786895,-0.776262606,0.269305315,-0.023447856,-0.086734483,2.071597013,0.302683013,-0.177009205,0.070589324
1,1,0,1,1,-0.169342716,-0.968520136,0.823584438,0.312797994,0.301431604,0.338125609,-0.465163055,-0.252776907,0.15804861
1,1,0,1,1,1.828085223,-0.947864367,0.823584438,0.312797994,-1.273923277,-0.356148051,-0.16236154,-0.186480167,0.477434342
0,1,0,1,1,-0.441719253,2.067348065,0.685014658,0.312797994,-0.262901952,0.196514955,0.84381409,-0.499021941,0.378998384
1,1,0,1,1,-0.623303611,0.250170154,-0.423543589,-0.359693706,0.944729512,-0.512780322,-0.765757341,-0.252776907,0.344652025
1,1,0,1,1,0.284618179,-0.774144067,0.269305315,-0.695939555,0.595439206,-2.551314879,-0.508790671,-0.309602684,0.273126618
0,1,0,1,1,1.374124328,-0.546400988,0.823584438,0.649043844,0.481954456,0.235876356,1.382220446,-0.139125353,0.231344449
1,1,0,1,1,0.012241642,1.45508993,0.962154219,-0.359693706,0.781688955,-0.107218211,-0.154343252,0.097648718,-0.052986751
0,1,0,1,1,-0.260134895,-0.542693541,-0.700683151,-0.359693706,0.117661698,0.034818902,1.75268963,0.230242198,-0.294473524
0,1,0,1,1,0.012241642,1.672769942,1.239293781,0.649043844,0.047609062,0.940995989,-0.312286755,0.646964563,-0.387598189
0,1,0,1,1,-0.441719253,-0.261986956,0.130735534,0.649043844,-2.054994112,1.599414027,0.929234328,-0.101241502,0.020309087
1,1,0,1,1,-0.441719253,0.112465035,-1.532101836,-1.032185405,0.232296519,-0.944462304,0.214522908,0.296538938,-0.166648414
1,1,0,1,1,-1.168056685,1.19292057,-0.423543589,-0.023447856,-0.522159533,-2.000707987,-0.216865007,0.599609749,-0.252691355
1,1,0,1,1,0.284618179,0.380460379,0.130735534,-0.023447856,-1.964957083,-0.892921963,-0.42817368,-0.091770539,0.016414139
1,1,0,1,1,0.193826,0.869313546,0.407875096,0.312797994,-0.208989057,0.33086402,-0.776464289,0.694319378,-0.125928504
1,1,0,1,1,0.012241642,-0.141759797,-1.254962274,0.649043844,-0.760312292,-1.955053262,-1.970525278,0.70379034,-0.25127501
0,1,0,1,1,1.646500865,0.764445802,0.407875096,0.649043844,-0.429385921,1.596025673,0.217140161,9.246598829,-0.264376199
1,1,0,1,1,0.012241642,0.314785631,-0.284973808,-0.695939555,-0.948537068,-1.189198124,-0.049921622,0.249184124,-0.053694924
1,1,0,1,1,-0.441719253,-0.174067535,-0.56211337,-1.704677105,0.848615441,-0.185777891,-0.42488319,0.315480864,-0.065379768
1,1,0,1,1,-0.71409579,-0.66186143,0.823584438,-0.695939555,-0.247537125,0.336018123,-0.17957061,-0.034944762,0.009332416
0,1,0,1,1,-0.895680148,1.65899943,-1.116392493,0.649043844,-0.195476705,-0.050565169,0.36753155,0.684848415,-0.240298339
1,1,0,1,1,-1.440433222,-0.185719507,0.269305315,-1.032185405,-0.6798739,0.144117644,-0.161129891,0.561725898,-0.247380063
0,1,0,1,1,0.284618179,-0.011999206,1.239293781,0.649043844,-0.698118208,0.990586256,-0.342578112,-0.678970235,0.127243113
0,1,0,1,1,-0.71409579,0.312667091,-0.423543589,-0.359693706,0.645260714,0.283431579,-0.251824005,0.665906489,-0.113535488
0,1,0,1,1,1.374124328,-0.522567411,0.962154219,0.312797994,1.000768668,0.415178326,-0.414717356,-0.148596316,0.023849949
1,1,0,1,1,-0.441719253,0.566891921,-0.700683151,-1.032185405,-0.19804645,-1.248917798,-0.031096227,0.192358347,-0.170543362
1,1,0,1,1,-0.895680148,0.322200521,-0.284973808,0.649043844,0.133994556,-0.765723914,-0.652692008,-9.591146276,0.442025724
0,1,0,1,1,2.10046176,0.054734812,0.962154219,1.321535543,-0.621866341,0.724090241,-0.681209403,-0.650557347,0.10989289
0,1,0,1,1,0.466202537,1.395241165,-0.007834247,-0.023447856,-0.383303009,0.228047994,1.771788501,0.57119686,-0.24950458
1,1,0,1,1,0.012241642,-0.176186074,-0.700683151,-0.023447856,0.99553838,-0.615644548,-1.278449294,9.284482681,-0.273228353
1,1,0,1,1,-0.441719253,0.697711784,-0.56211337,-0.023447856,0.533678918,-0.023413829,-0.220988008,0.258655086,-0.056527613
1,1,0,1,1,-1.168056685,2.976201841,-0.284973808,-0.695939555,0.326311622,-0.902539273,0.337304641,6.026471461,-0.273228353
0,1,0,1,1,-1.168056685,-0.232857029,1.516433343,-0.359693706,-0.390692404,0.324723628,0.465235358,-0.735796013,0.112017407
0,1,0,1,1,0.012241642,-0.926678964,-0.839252932,0.649043844,0.358686932,-0.136130425,1.469041191,-0.016002836,0.008270157
1,1,0,1,1,-0.441719253,0.088101821,-0.284973808,-0.695939555,-1.465023183,-0.145192948,0.257070767,-0.281189796,0.419718295
1,1,0,1,1,0.012241642,-0.5707642,-0.146404027,0.985289694,-0.755202255,-0.382555887,-0.457697888,0.343893752,-0.072815577
1,1,0,1,1,-0.441719253,-0.37321032,-0.146404027,1.321535543,-2.08529242,-1.068130967,-1.014662313,-0.290660759,0.137157526
1,1,0,1,1,-1.168056685,0.703008135,-1.116392493,-0.695939555,0.011098416,-2.018038043,0.92569375,0.429132418,-0.308991057
1,1,0,1,1,1.555708686,0.788809014,-0.700683151,0.649043844,-0.290120118,0.145382192,-0.523314879,-1.484002078,0.255422309
0,1,0,1,1,0.466202537,-0.820751951,-0.284973808,-2.377168804,0.428008371,-1.035667873,0.587799639,0.523842046,-0.293411266
1,1,0,1,1,0.193826,-2.231699769,-0.146404027,0.649043844,1.975077446,-0.550598255,-0.288346081,0.448074343,-1.12374335
0,1,0,1,1,-2.439147192,-0.626905518,0.269305315,-0.359693706,1.063142416,2.041898876,1.135795999,-1.502944003,0.587555143
0,1,0,1,1,-0.441719253,0.436072063,-0.977822712,-0.023447856,1.23979554,-0.150632763,0.736509328,-0.622144458,0.730251872
1,1,0,1,1,-0.441719253,1.93070222,-1.393532055,-1.032185405,-1.06388943,-0.362440695,0.224991921,0.021881015,-0.024305771
1,1,0,1,1,-0.71409579,0.29677804,-0.977822712,-1.032185405,1.707747693,-0.8977608,-0.676330786,0.485958195,-0.612442911
0,1,0,1,1,2.10046176,-0.622138802,0.962154219,1.321535543,-0.677520652,0.700731165,-0.540662511,-1.654479409,0.476372083
0,1,0,1,1,-0.895680148,0.160661826,0.546444877,0.649043844,0.402003592,-0.448290428,0.44124264,-0.735796013,1.844915157
1,1,0,1,1,-2.983900266,-0.999768604,-0.146404027,0.985289694,-0.279408196,-1.226026715,-1.52931544,0.078706792,-0.714065644
0,1,0,1,1,0.738579074,-1.703123973,2.070712466,-0.359693706,0.676356731,2.576926146,0.827435995,0.287067975,-0.625544099
0,1,0,1,1,1.19253997,0.474735421,0.546444877,-0.695939555,1.082801424,0.783932111,1.02343293,-0.404312313,0.591450091
1,1,0,1,1,-1.168056685,0.805757337,-0.423543589,-1.032185405,0.604007419,0.440444265,0.352115646,-0.177009205,1.50747103
0,1,0,1,1,-0.260134895,-1.84824398,1.239293781,-0.023447856,0.541072328,1.819816738,1.687662505,0.306009901,-1.061070097
0,1,0,1,1,0.193826,0.127824452,1.239293781,-1.032185405,1.760631029,0.323648867,0.67023286,-0.101241502,0.312430183
0,1,0,1,1,-0.441719253,-1.261937962,1.239293781,-0.359693706,0.512104482,1.284617982,1.170058221,0.268126049,-0.531711263
1,0,1,1,2,-0.71409579,-0.463777916,-0.423543589,-0.695939555,2.034017032,0.434668667,3.088742672,0.277597012,-0.06608794
0,0,1,1,2,-2.075978476,-0.806451804,0.269305315,-0.695939555,2.297088869,1.393995298,0.709926571,-0.745266975,0.102102994
1,0,1,1,2,-0.441719253,1.482630953,-0.146404027,-0.023447856,1.027560779,-0.796633563,-0.089870227,0.400719529,-0.409551532
1,0,1,1,2,1.918877402,0.988481437,3.317840493,0.649043844,-1.063486458,0.659758162,-0.544184196,-0.574789644,0.659434637
1,0,1,1,2,-0.895680148,-0.56864566,0.130735534,0.312797994,-0.588263503,-0.770414193,0.604731551,0.542783972,-0.082375904
0,0,1,1,2,0.012241642,-0.252453525,0.130735534,-0.023447856,-2.56725199,1.478401518,-0.465962896,0.590138786,-0.114951832
1,0,1,1,2,0.284618179,-0.406047695,0.269305315,-0.359693706,-0.030746217,-0.215296436,-0.882954982,0.249184124,-0.237111563
1,0,1,1,2,-0.441719253,-0.371091779,-0.284973808,-1.032185405,-0.127406241,-1.964166951,-0.309900065,-0.224364019,0.240196603
0,0,1,1,2,-0.71409579,-0.155530309,0.685014658,-0.695939555,0.02262937,0.949214002,-0.046627186,0.00293909,-0.000581997
0,0,1,1,2,-0.260134895,0.998014867,0.407875096,-1.032185405,0.968791737,0.553984049,1.195304064,-0.584260607,1.460377569
1,0,1,1,2,1.19253997,-1.110462334,-0.146404027,0.312797994,-0.999040272,0.287126848,-0.720468197,0.381777604,-1.219346618
1,0,1,1,2,-1.349641043,0.2130957,-0.146404027,-1.032185405,-0.483692835,-0.450537803,-0.013332063,0.665906489,-0.462310372
1,0,1,1,2,0.284618179,0.487976298,-0.423543589,0.312797994,-3.166074346,-1.270752212,-0.680731606,0.107119681,-0.024659857
0,0,1,1,2,0.647786895,0.357156437,-0.146404027,-0.023447856,0.279909073,0.744039769,-0.664323135,0.883738634,-0.361041725
0,0,1,1,2,0.647786895,-1.693060906,0.685014658,-0.023447856,0.61974212,2.217545895,2.244423622,-0.044415725,0.019600915
1,0,1,1,2,-0.169342716,0.161721096,0.269305315,-0.359693706,-1.753214339,-0.774784078,0.174740661,0.448074343,-1.431444238
0,0,1,1,2,0.920163432,-2.199392031,0.546444877,0.649043844,-0.910198,1.165882356,0.896298001,0.116590644,-0.84684796
1,0,1,1,2,0.012241642,0.933929025,0.407875096,1.657781393,-1.786420782,-0.422506901,-0.412189063,0.438603381,-0.081667732
1,0,1,1,2,0.920163432,-0.910260278,-0.007834247,-0.023447856,-1.185077138,0.093908453,-0.220640648,0.00293909,0.001188434
0,0,1,1,2,0.012241642,0.648455723,-0.146404027,-1.032185405,-0.254907461,1.647688902,0.760926974,0.485958195,-0.425131323
